INFO: Iniciando OSKengine.
INFO: 	Version: 0.0.0
INFO: 	Build 2023.08.13a.
INFO: Versión de vulkan: 1.3.239
INFO: GPU elegida: NVIDIA GeForce RTX 2060
INFO: Creado el swapchain.
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63599485:0.48871964:0.7788681
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6360017:0.48871273:0.7788662
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63601065:0.4886981:0.7788681
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6360228:0.48867354:0.7788733
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63603497:0.4886455:0.77888095
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6360503:0.48860776:0.77889264
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63606733:0.48856235:0.77890694
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6360865:0.48850963:0.77892435
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.636108:0.48844877:0.7789451
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63613105:0.48838124:0.77896845
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6361562:0.48830605:0.77899444
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63618314:0.48822373:0.779024
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6362123:0.4881336:0.77905667
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6362433:0.4880368:0.77909195
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6362759:0.48793375:0.77912986
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63631094:0.48782203:0.77917147
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6363475:0.48770443:0.77921546
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63638633:0.48757863:0.77926254
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.63643014:0.48743522:0.7793162
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6364685:0.48730853:0.77936363
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.64516526:0.48716342:0.7722726
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.65463454:0.48701125:0.7643595
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.66405827:0.4868543:0.75628734
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.67330056:0.48669004:0.74817765
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6825174:0.4865199:0.7398912
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.6916262:0.4863431:0.73150134
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.70066196:0.48619998:0.7229483
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.70957494:0.4860919:0.71427584
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7182296:0.48601472:0.705626
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.72686183:0.4859696:0.6967629
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.73537797:0.4859561:0.687778
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.74379975:0.48597395:0.6786498
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.76017284:0.4860738:0.6601844
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7761193:0.48630303:0.6411896
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7916201:0.48651636:0.6217835
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915841:0.48671094:0.6216768
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915549:0.48688784:0.62157536
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915323:0.48704812:0.6214783
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79151595:0.4871911:0.6213864
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79151094:0.48725483:0.62134266
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915076:0.48736507:0.6212609
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915069:0.4874673:0.62118113
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915097:0.4875108:0.62114334
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79151565:0.4875462:0.62110806
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79152447:0.48757416:0.6210748
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7915365:0.48759428:0.6210431
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79155153:0.48760688:0.621014
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79156965:0.48761195:0.6209868
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79159063:0.48760957:0.6209625
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79161507:0.4875998:0.62093973
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7916417:0.48758274:0.62091887
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7916714:0.48755848:0.62090003
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7917043:0.48752663:0.620883
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.7917426:0.48748466:0.62086713
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79177815:0.48744178:0.6208552
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79181933:0.48738873:0.62084496
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.79939836:0.48732704:0.6111047
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8068947:0.48725748:0.6012285
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8142145:0.48717946:0.59134233
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8214346:0.487092:0.5813447
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.82862175:0.48699594:0.5711354
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.83568674:0.48689243:0.5608375
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8425569:0.48678014:0.55056274
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8493243:0.48665857:0.54017484
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8560111:0.48652968:0.52963364
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.86249024:0.4864312:0.51910865
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.86887264:0.48636612:0.5084158
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8749552:0.4863303:0.4979099
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.88102543:0.4863255:0.48709285
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.88736874:0.48635256:0.47541106
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89272183:0.48646793:0.46516132
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89260215:0.48672208:0.46512437
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89241076:0.48711568:0.46507907
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89214087:0.48766944:0.46501577
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89205647:0.48784336:0.46499598
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8918979:0.4881679:0.46496022
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89174193:0.48848623:0.46492505
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8916108:0.48875296:0.46489596
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89148414:0.48901063:0.4648682
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89136654:0.4892488:0.46484292
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89126027:0.48946452:0.46482015
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8911641:0.48965836:0.46480012
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8911209:0.4897452:0.46479118
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.891044:0.48989892:0.46477628
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8910099:0.48996666:0.46477008
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89095247:0.49007994:0.46476066
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8909283:0.4901272:0.46475697
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8908899:0.49020138:0.4647529
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.89087516:0.49022874:0.46475172
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8908652:0.49024642:0.46475196
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.8964898:0.4902622:0.45379138
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.902013:0.49026054:0.4427129
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.907378:0.49024916:0.43162322
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.91264015:0.49022806:0.4204085
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.91774744:0.49019718:0.40917695
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.92271125:0.49015662:0.39790535
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9275291:0.49010575:0.38660657
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93225694:0.49003857:0.37515128
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93228656:0.4899753:0.37515938
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93232554:0.48989406:0.37517035
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9323684:0.48980367:0.37518084
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.932417:0.4897022:0.375193
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9324703:0.489591:0.37520564
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9325286:0.48946983:0.37521923
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93259203:0.48933798:0.37523365
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9326601:0.48919657:0.37524855
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93273306:0.48904553:0.3752644
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9328099:0.4888866:0.37528062
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9328927:0.48871517:0.3752979
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93297917:0.48853603:0.37531567
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.933071:0.48834643:0.37533486
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93316734:0.48814684:0.37535322
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93327653:0.48792163:0.37537503
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9333743:0.48771966:0.37539434
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93348414:0.48749253:0.3754158
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9335989:0.48725557:0.37543797
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9337204:0.48700514:0.3754617
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9338436:0.48675042:0.37548518
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9339701:0.48648906:0.37550962
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.93410355:0.48621312:0.3755349
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9388051:0.48597008:0.36394656
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.94330317:0.48575768:0.35241616
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9476287:0.48557466:0.3408754
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.95176494:0.48549747:0.32926345
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9557664:0.4855291:0.31741178
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96309775:0.48580292:0.2939675
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9700955:0.48620874:0.26925087
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9758149:0.4870086:0.24614787
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9754368:0.48776737:0.24614382
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.975199:0.48824313:0.24614084
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9748668:0.48890668:0.24613893
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9746594:0.48932013:0.24613845
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9744649:0.48970732:0.2461381
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9741947:0.49024454:0.24613822
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9741113:0.49041042:0.24613917
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9739575:0.49071467:0.24614096
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9738165:0.4909927:0.24614334
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97368896:0.4912437:0.24614692
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97357565:0.4914664:0.24615085
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97347254:0.49166852:0.24615586
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9734321:0.49174705:0.24615836
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9733575:0.4918918:0.2461648
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9733263:0.49195147:0.24616802
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97327685:0.49204552:0.24617577
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9732583:0.49207994:0.24617958
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9732458:0.49210218:0.24618399
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97323966:0.49211174:0.24618876
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9732395:0.49210912:0.24619389
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9732456:0.49209428:0.24619937
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9732577:0.49206728:0.24620521
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97327596:0.4920284:0.24621189
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97329986:0.4919776:0.24621856
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9733321:0.49191067:0.24622631
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97336686:0.49183884:0.24623382
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9734089:0.49175143:0.24624121
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9734578:0.49165052:0.24624968
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9735116:0.49153978:0.24625802
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97357047:0.49141875:0.24626672
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9736366:0.49128303:0.24627614
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9737071:0.49113822:0.2462852
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9737849:0.49097896:0.2462951
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.973867:0.49081123:0.24630547
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97395647:0.49062803:0.24631608
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97404945:0.49043772:0.24632645
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9741499:0.4902329:0.24633801
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9742552:0.49001798:0.24634957
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97436595:0.48979133:0.24636137
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9744919:0.48953405:0.2463746
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9746048:0.4893037:0.24638605
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9747316:0.48904473:0.24639916
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97486544:0.48877108:0.24641192
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9750038:0.48848808:0.24642515
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9751479:0.48819304:0.24643874
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9752967:0.48788887:0.24645269
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9754537:0.48756763:0.24646735
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97560984:0.48724842:0.2464819
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9757758:0.48690856:0.24649692
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9759466:0.48655826:0.24651206
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.976124:0.4861943:0.24652815
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9762845:0.48586407:0.24654305
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9764321:0.48556024:0.24655747
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9765271:0.48536357:0.24656796
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97657055:0.48527244:0.2465744
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97655827:0.485296:0.24657607
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97643733:0.4855418:0.24657261
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9759395:0.48657155:0.2465136
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97507596:0.4883284:0.24646068
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9744578:0.4895804:0.24642122
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9736753:0.49116006:0.24637103
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9731185:0.49227965:0.24633443
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9725962:0.49332765:0.24630046
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9720971:0.49432614:0.2462672
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9716328:0.49525344:0.24623632
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9711919:0.49613133:0.24620676
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97091955:0.49667326:0.2461884
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9705361:0.4974351:0.24616182
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9702982:0.49790746:0.24614584
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96997035:0.49855763:0.2461232
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9698688:0.49875888:0.24611604
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9696742:0.49914363:0.24610257
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96951085:0.4994661:0.24609041
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96935797:0.4997678:0.24607933
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96922207:0.50003606:0.2460692
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96916246:0.5001541:0.24606478
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96911013:0.50025743:0.24606061
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96906555:0.5003452:0.24605703
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96902865:0.50041807:0.24605417
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9689999:0.50047517:0.24605155
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96897864:0.50051755:0.2460494
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9689646:0.5005453:0.24604785
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9689585:0.5005575:0.24604654
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96896005:0.5005551:0.24604619
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9689685:0.5005384:0.2460463
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.968985:0.50050676:0.24604702
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9690318:0.5004145:0.24604833
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9690629:0.5003535:0.24604952
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9691011:0.50027853:0.24605131
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9691916:0.5001009:0.24605632
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9692445:0.49999735:0.24605942
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96930397:0.49987975:0.24606252
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9693709:0.4997483:0.24606669
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96944493:0.4996023:0.24607074
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9695259:0.49944267:0.24607575
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.96961534:0.49926615:0.24608064
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9697172:0.49906525:0.24608672
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9698121:0.49887785:0.24609244
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9699216:0.49866182:0.24609923
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9700406:0.49842668:0.24610674
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9701626:0.4981857:0.24611425
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9702946:0.49792454:0.24612212
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97042954:0.49765754:0.2461313
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.970573:0.49737278:0.24614
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9707239:0.49707365:0.24614942
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97088075:0.49676287:0.24615979
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97104394:0.4964387:0.24617016
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97121394:0.49610054:0.24618101
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97433776:0.4957475:0.23426199
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.97732323:0.49537948:0.2222991
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9801711:0.49499622:0.21029115
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98289573:0.4945693:0.19823432
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98561645:0.49418384:0.1852628
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98788595:0.49375606:0.17397285
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9901707:0.49331328:0.16181684
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.992312:0.4928588:0.14962709
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9925401:0.49239564:0.1496414
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927784:0.4919103:0.14965498
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9930235:0.49141112:0.14966941
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99327374:0.4909009:0.14968336
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99353087:0.49037614:0.14969766
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9937944:0.4898377:0.1497122
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99406374:0.48928624:0.14972675
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99433774:0.4887252:0.14974177
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9946038:0.48817927:0.14975536
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9948508:0.48767176:0.14976716
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99510336:0.48715287:0.14977849
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99530804:0.4867323:0.14978659
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9955205:0.48629493:0.14979446
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99571794:0.48588872:0.14980137
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9959043:0.48550516:0.1498065
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99604:0.4852251:0.14981186
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9961251:0.48504853:0.14981735
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.996158:0.48497915:0.14982355
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9961419:0.48501036:0.14982939
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.996012:0.4852727:0.14984179
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9955019:0.48632026:0.14983451
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99462944:0.48809415:0.14986086
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.993206:0.49095255:0.14996374
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99212945:0.4930998:0.15004408
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99108386:0.49517328:0.1501255
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99014443:0.49702615:0.15020251
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98923486:0.49881053:0.1502806
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9885919:0.50006586:0.1503377
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98838913:0.5004607:0.15035677
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9881943:0.5008393:0.1503762
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9880097:0.50119764:0.15039515
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98782074:0.50156385:0.15041637
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.98766905:0.50185746:0.15043473
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9875137:0.50215745:0.15045428
